wall_time,type,session,nfloats,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,accuracy
1779232483.946964,0,1,14,-0.00,0.00,757101.12,841566.19,156841.41,7622724.00,934509.75,7036702.50,33.00,33.00,33.00,33.00,33.00,33.00,234201593647
1779232484.074394,0,1,14,-0.00,0.00,757486.31,839092.75,156386.94,7608171.00,933592.38,7022018.50,33.00,33.00,33.00,33.00,33.00,33.00,234329058385
1779232484.202505,0,1,14,-0.00,0.00,756994.94,840915.25,156480.88,7621813.50,933733.94,7035622.00,33.00,33.00,33.00,33.00,33.00,33.00,234457574636
1779232484.330375,0,1,14,-0.00,0.00,755565.38,839666.25,156229.52,7582719.00,933212.00,7019661.00,33.00,33.00,33.00,33.00,33.00,33.00,234584946153
1779232484.457735,0,1,14,-0.00,0.00,756912.56,839209.44,156630.67,7590416.00,931657.38,7006154.50,33.00,33.00,33.00,33.00,33.00,33.00,234712386598
1779232484.585133,0,1,14,-0.00,0.00,755044.19,839932.94,156357.31,7579847.00,930955.44,6996434.00,33.00,33.00,33.00,33.00,33.00,33.00,234839824155
1779232484.712547,0,1,14,-0.00,0.00,756698.12,838972.19,156077.19,7603899.00,933159.44,7019148.00,33.00,33.00,33.00,33.00,33.00,33.00,234967583652
1779232484.840975,0,1,14,-0.02,0.00,757162.69,840025.06,156259.98,7604438.00,933844.19,7020107.50,33.00,33.00,33.00,33.00,33.00,33.00,235095060962
1779232484.967603,0,1,14,-869.74,0.00,757171.62,839467.25,156740.69,7618308.50,933908.94,7032901.00,33.00,33.00,33.00,33.00,33.00,33.00,235222429549
1779232485.095341,0,1,14,-31757400.00,0.00,756572.00,838353.62,156452.09,7596761.00,931982.06,7011531.50,33.00,33.00,33.00,33.00,33.00,33.00,235349887532
1779232485.222087,0,1,14,-1211527725056.00,0.00,756908.56,841669.12,156371.70,7594701.00,931159.75,7010169.00,33.00,33.00,33.00,33.00,33.00,33.00,235477469783
1779232485.350062,0,1,14,-46687737616531456.00,0.00,756080.62,839889.81,156373.39,7594887.50,932352.25,7010802.50,33.00,33.00,33.00,33.00,33.00,33.00,235604926016
